Sample_Name,Depth,DO,Temperature,pH,Secchi Depth
MAH16JUN09,21,0.16,4.7,5.07,
CBH16JUN09,0,8.26,23.1,3.31,
CBH16JUN09,0.5,8.31,19.9,3.31,
CBH16JUN09,1,8.11,15.5,3.31,
CBH16JUN09,1.5,3.25,12.9,2.96,
CBH16JUN09,2,0.21,11.5,2.96,
TBH23JUN09,0,8.02,26.6,3.89,1.5
TBH23JUN09,0.5,7.19,25.4,3.89,1.5
TBH23JUN09,1,8.69,19,3.89,1.5
TBH23JUN09,1.5,3.02,14.1,3.89,1.5
TBH23JUN09,2,1.65,9.8,3.89,1.5
TBH23JUN09,2.5,1.23,7.2,3.82,1.5
TBH23JUN09,3,1.02,5.8,3.82,1.5
TBH23JUN09,3.5,0.82,5,3.82,1.5
TBH23JUN09,4,0.65,4.7,3.82,1.5
TBH23JUN09,5,0.51,4.5,3.82,1.5
TBH23JUN09,6,0.47,4.5,3.82,1.5
NSH23JUN09,0,8.43,25.5,3.95,2.5
NSH23JUN09,0.5,8.23,25.2,3.95,2.5
NSH23JUN09,1,10.67,22.7,3.95,2.5
NSH23JUN09,1.5,8.32,18.8,3.95,2.5
NSH23JUN09,2,9.23,15.4,3.95,2.5
NSH23JUN09,2.5,5.36,12.8,3.95,2.5
NSH23JUN09,3,0.64,9.2,3.95,2.5
NSH23JUN09,3.5,0.4,7.4,3.68,2.5
NSH23JUN09,4,0.38,6.4,3.68,2.5
SSH23JUN09,0,7.8,25.1,3.67,2
SSH23JUN09,0.5,7.78,24.6,3.67,2
SSH23JUN09,1,8.82,19.9,3.67,2
SSH23JUN09,1.5,4.71,16.1,3.67,2
SSH23JUN09,2,3.58,12,3.67,2
SSH23JUN09,2.5,1.06,8.5,4.15,2
SSH23JUN09,3,0.56,6.7,4.15,2
SSH23JUN09,3.5,0.48,5.5,4.15,2
SSH23JUN09,4,0.45,4.8,4.15,2
SSH23JUN09,5,0.46,4.4,4.15,2
SSH23JUN09,6,0.46,4.4,4.15,2
SSH23JUN09,7,0.44,4.4,4.15,2
SSH23JUN09,8,0.43,4.6,4.15,2
CBH23JUN09,0,7.9,30.4,3.52,1
CBH23JUN09,0.5,7.77,25.3,3.52,1
CBH23JUN09,1,9.94,20,3.52,1
CBH23JUN09,1.5,5.42,15.2,3.17,1
CBH23JUN09,2,1.21,12.1,3.17,1
NSH26JUN09,0,6.42,26,3.7,1
NSH26JUN09,0.5,6.75,25.4,3.7,1
NSH26JUN09,1,6.33,24.7,3.7,1
NSH26JUN09,1.5,7.82,19.8,3.7,1
NSH26JUN09,2,7.49,15.9,3.7,1
NSH26JUN09,2.5,3.96,12.5,3.7,1
NSH26JUN09,3,0.58,9.3,3.7,1
NSH26JUN09,3.5,0.44,7.5,4.15,1
NSH26JUN09,4,0.44,6.6,4.15,1
MAH24JUN09,0,7.09,27.3,4.99,1
MAH24JUN09,0.5,9.25,23.8,4.99,1
MAH24JUN09,1,10.89,16.3,4.99,1
MAH24JUN09,1.5,1.41,11.9,4.99,1
MAH24JUN09,2,1.23,8.6,4.99,1
MAH24JUN09,2.5,1.04,6.6,5.5,1
MAH24JUN09,3,1.04,5.5,5.5,1
MAH24JUN09,3.5,0.97,4.9,5.5,1
MAH24JUN09,4,0.93,4.6,5.5,1
MAH24JUN09,5,0.88,4.4,5.5,1
MAH24JUN09,6,0.84,4.3,5.5,1
MAH24JUN09,7,0.79,4.4,5.5,1
MAH24JUN09,8,0.76,4.6,5.5,1
MAH24JUN09,9,0.73,4.6,5.5,1
MAH24JUN09,10,0.7,4.6,5.5,1
MAH24JUN09,11,0.69,4.6,5.5,1
MAH24JUN09,12,0.6,4.6,5.5,1
MAH24JUN09,13,0.6,4.6,5.5,1
MAH24JUN09,14,0.6,4.6,5.5,1
MAH24JUN09,15,0.6,4.6,5.5,1
MAH24JUN09,16,0.58,4.7,5.5,1
MAH24JUN09,17,0.58,4.7,5.5,1
MAH24JUN09,18,0.57,4.7,5.5,1
TBH29JUN09,0,6.93,19.4,3.93,1
TBH29JUN09,0.5,6.69,19.4,3.93,1
TBH29JUN09,1,6.72,19,3.93,1
TBH29JUN09,1.5,0.37,14,3.93,1
TBH29JUN09,2,0.26,9.8,3.93,1
TBH29JUN09,2.5,0.28,6,3.8,1
TBH29JUN09,3,0.27,5.3,3.8,1
TBH29JUN09,3.5,0.26,4.8,3.8,1
TBH29JUN09,4,0.24,4.5,3.8,1
TBH29JUN09,5,0.23,4.5,3.8,1
TBH29JUN09,6,0.23,4.5,3.8,1
CBH29JUN09,0,6.5,19.2,3.54,1
CBH29JUN09,0.5,6.25,19.4,3.54,1
CBH29JUN09,1,6.29,19.3,3.54,1
CBH29JUN09,1.5,1.35,14.5,3.22,1
CBH29JUN09,2,0.59,11.8,3.22,1
SSH29JUN09,0,6.02,19.6,3.96,1
SSH29JUN09,0.5,5.31,19.7,3.96,1
SSH29JUN09,1,5.27,19.7,3.96,1
SSH29JUN09,1.5,1.11,16.5,3.96,1
SSH29JUN09,2,1.82,13,3.96,1
SSH29JUN09,2.5,0.9,9.5,4.11,1
SSH29JUN09,3,0.36,7.4,4.11,1
SSH29JUN09,3.5,0.32,5.5,4.11,1
SSH29JUN09,4,0.31,5.1,4.11,1
SSH29JUN09,5,0.29,4.6,4.11,1
SSH29JUN09,6,0.27,4.4,4.11,1
SSH29JUN09,7,0.27,4.4,4.11,1
SSH29JUN09,8,0.27,4.4,4.11,1
SSH29JUN09,0,6.54,20.6,4.1,1
SSH29JUN09,0.5,6.53,20.7,4.1,1
SSH29JUN09,1,6.53,20.7,4.1,1
SSH29JUN09,1.5,6.24,20.5,4.1,1
SSH29JUN09,2,6.06,15,4.1,1
SSH29JUN09,2.5,4.3,12.9,4.41,1
SSH29JUN09,3,0.46,9.9,4.41,1
SSH29JUN09,3.5,0.34,7.8,4.41,1
SSH29JUN09,4,0.28,6.7,4.41,1
MAH30JUN09,0,8.85,17.4,5.21,1
MAH30JUN09,0.5,8.4,17.3,5.21,1
MAH30JUN09,1,8.16,17.2,5.21,1
MAH30JUN09,1.5,4.4,16.8,5.21,1
MAH30JUN09,2,0.59,10,5.21,1
MAH30JUN09,2.5,0.62,8.1,5.21,1
MAH30JUN09,3,0.59,5.7,5.21,1
MAH30JUN09,3.5,0.57,5,5.08,1
MAH30JUN09,4,0.56,4.5,5.08,1
MAH30JUN09,5,0.56,4.4,5.08,1
MAH30JUN09,6,0.53,4.3,5.08,1
MAH30JUN09,7,0.5,4.4,5.08,1
MAH30JUN09,8,0.49,4.5,5.08,1
MAH30JUN09,9,0.46,4.6,5.08,1
MAH30JUN09,10,0.45,4.6,5.08,1
MAH30JUN09,11,0.45,4.6,5.08,1
MAH30JUN09,12,0.42,4.6,5.08,1
MAH30JUN09,13,0.42,4.6,5.08,1
MAH30JUN09,14,0.42,4.7,5.08,1
MAH30JUN09,15,0.39,4.7,5.08,1
MAH30JUN09,16,0.39,4.7,5.08,1
MAH30JUN09,17,0.37,4.7,5.08,1
MAH30JUN09,18,0.38,4.7,5.08,1
MAH06JUL09,0,7.89,20.9,5.19,1
MAH06JUL09,0.5,7.71,20.7,5.19,1
MAH06JUL09,1,7.94,18.5,5.19,1
MAH06JUL09,1.5,1.08,13.7,5.19,1
MAH06JUL09,2,0.52,10.8,5.19,1
MAH06JUL09,2.5,0.54,7.8,5.19,1
MAH06JUL09,3,0.5,5.8,5.19,1
MAH06JUL09,3.5,0.42,5,5.13,1
MAH06JUL09,4,0.43,4.4,5.13,1
MAH06JUL09,5,0.38,4.2,5.13,1
MAH06JUL09,6,0.37,4.3,5.13,1
MAH06JUL09,7,0.35,4.3,5.13,1
MAH06JUL09,8,0.34,4.5,5.13,1
MAH06JUL09,9,0.33,4.6,5.13,1
MAH06JUL09,10,0.33,4.6,5.13,1
MAH06JUL09,11,0.32,4.6,5.13,1
MAH06JUL09,12,0.31,4.6,5.13,1
MAH06JUL09,13,0.31,4.6,5.13,1
MAH06JUL09,14,0.31,4.6,5.13,1
MAH06JUL09,15,0.31,4.7,5.13,1
MAH06JUL09,16,0.3,4.7,5.13,1
MAH06JUL09,17,0.3,4.7,5.13,1
MAH06JUL09,18,0.31,4.7,5.13,1
NSH03JUL09,0,6.89,18.6,4.42,1
NSH03JUL09,0.5,6.81,18.5,4.42,1
NSH03JUL09,1,6.78,18.5,4.42,1
NSH03JUL09,1.5,6.26,18.4,4.42,1
NSH03JUL09,2,4.9,16.7,4.42,1
NSH03JUL09,2.5,2.74,13.4,4.42,1
NSH03JUL09,3,0.41,10.1,4.42,1
NSH03JUL09,3.5,0.4,7.9,4.46,1
NSH03JUL09,4,0.4,7,4.46,1
SSH07JUL09,0,7.54,20.4,3.42,1.25
SSH07JUL09,0.5,7.41,20.2,3.42,1.25
SSH07JUL09,1,6.28,19.9,3.42,1.25
SSH07JUL09,1.5,2.71,16.7,3.42,1.25
SSH07JUL09,2,0.99,12.8,3.42,1.25
SSH07JUL09,2.5,0.94,9.9,3.91,1.25
SSH07JUL09,3,0.57,7.5,3.91,1.25
SSH07JUL09,3.5,0.55,5.8,3.91,1.25
SSH07JUL09,4,0.56,5,3.91,1.25
SSH07JUL09,5,0.55,4.6,3.91,1.25
SSH07JUL09,6,0.53,4.5,3.91,1.25
SSH07JUL09,7,0.52,4.5,3.91,1.25
SSH07JUL09,8,0.49,4.6,3.91,1.25
NSH07JUL09,0,7.98,21.1,3.91,2
NSH07JUL09,0.5,8.04,20.5,3.91,2
NSH07JUL09,1,7.67,20.6,3.91,2
NSH07JUL09,1.5,7.15,20,3.91,2
NSH07JUL09,2,5.43,17.1,3.91,2
NSH07JUL09,2.5,2.69,13.9,3.91,2
NSH07JUL09,3,1.43,10.7,3.91,2
NSH07JUL09,3.5,0.33,8.1,3.89,2
NSH07JUL09,4,0.29,6.9,3.89,2
TBH07JUL09,0,8.17,21.3,3.42,1.5
TBH07JUL09,0.5,8.46,20.3,3.42,1.5
TBH07JUL09,1,8.91,18.9,3.42,1.5
TBH07JUL09,1.5,2.22,14.6,3.42,1.5
TBH07JUL09,2,0.66,11.7,3.42,1.5
TBH07JUL09,2.5,0.44,8,3.42,1.5
TBH07JUL09,3,0.36,6.1,3.42,1.5
TBH07JUL09,3.5,0.31,5,3.64,1.5
TBH07JUL09,4,0.23,4.6,3.64,1.5
TBH07JUL09,5,0.21,4.4,3.64,1.5
TBH07JUL09,6,0.21,4.4,3.64,1.5
CBH07JUL09,0,7.74,21.9,3.16,1.25
CBH07JUL09,0.5,7.55,20.7,3.16,1.25
CBH07JUL09,1,6.88,19.6,3.16,1.25
CBH07JUL09,1.5,1.47,16.2,2.97,1.25
CBH07JUL09,2,0.24,11.7,2.97,1.25
MAH14JUL09,0,8.34,20.9,4.89,1
MAH14JUL09,0.5,8.18,20.6,4.89,1
MAH14JUL09,1,8.09,19.7,4.89,1
MAH14JUL09,1.5,1.2,15.6,4.89,1
MAH14JUL09,2,0.46,11.2,4.89,1
MAH14JUL09,2.5,0.47,7.5,4.77,1
MAH14JUL09,3,0.42,0.1,4.77,1
MAH14JUL09,3.5,0.42,5.1,4.77,1
MAH14JUL09,4,0.42,4.7,4.77,1
MAH14JUL09,5,0.42,4.3,4.77,1
MAH14JUL09,6,0.42,4.3,4.77,1
MAH14JUL09,7,0.39,4.3,4.77,1
MAH14JUL09,8,0.39,4.5,4.77,1
MAH14JUL09,9,0.37,4.5,4.77,1
MAH14JUL09,10,0.37,4.5,4.77,1
MAH14JUL09,11,0.32,4.5,4.77,1
MAH14JUL09,12,0.32,4.5,4.77,1
MAH14JUL09,13,0.32,4.5,4.77,1
MAH14JUL09,14,0.32,4.7,4.77,1
MAH14JUL09,15,0.32,4.7,4.77,1
MAH14JUL09,16,0.32,4.7,4.77,1
MAH14JUL09,17,0.32,4.7,4.77,1
MAH14JUL09,18,0.32,4.7,4.77,1
SSH13JUL09,0,5.79,21.2,4.09,1.75
SSH13JUL09,0.5,5.6,20.8,4.09,1.75
SSH13JUL09,1,5.36,20.6,4.09,1.75
SSH13JUL09,1.5,2.47,18.1,4.09,1.75
SSH13JUL09,2,1.36,14.3,4.09,1.75
SSH13JUL09,2.5,1.61,10.3,4.09,1.75
SSH13JUL09,3,0.62,7.7,4.09,1.75
SSH13JUL09,3.5,0.52,6.2,4.09,1.75
SSH13JUL09,4,0.51,5.3,4.09,1.75
SSH13JUL09,5,0.44,4.6,4.09,1.75
SSH13JUL09,6,0.43,4.4,4.09,1.75
SSH13JUL09,7,0.42,4.5,4.09,1.75
SSH13JUL09,8,0.42,4.5,4.09,1.75
NSH13JUL09,0,7.1,22.1,3.9,2
NSH13JUL09,0.5,6.56,21.8,3.9,2
NSH13JUL09,1,6.55,21.6,3.9,2
NSH13JUL09,1.5,6.22,21.4,3.9,2
NSH13JUL09,2,4.69,18,3.9,2
NSH13JUL09,2.5,1.68,14.7,3.9,2
NSH13JUL09,3,0.73,10.9,3.9,2
NSH13JUL09,3.5,0.35,8.5,4.48,2
NSH13JUL09,4,0.27,7.2,4.48,2
TBH13JUL09,0,6.89,21.7,3.29,1
TBH13JUL09,0.5,6.78,21.1,3.29,1
TBH13JUL09,1,6.56,20.2,3.29,1
TBH13JUL09,1.5,1.26,15.5,3.29,1
TBH13JUL09,2,0.45,10.8,3.29,1
TBH13JUL09,2.5,31,7.9,3.45,1
TBH13JUL09,3,0.28,6.4,3.45,1
TBH13JUL09,3.5,0.22,5.1,3.45,1
TBH13JUL09,4,0.2,4.6,3.45,1
TBH13JUL09,5,0.2,4.6,3.45,1
TBH13JUL09,6,0.18,4.6,3.45,1
CBH13JUL09,0,6.34,22.5,3.29,1.25
CBH13JUL09,0.5,6.07,21.2,3.29,1.25
CBH13JUL09,1,6.26,20.6,3.29,1.25
CBH13JUL09,1.5,0.88,17.4,2.94,1.25
CBH13JUL09,2,0.17,13.5,2.94,1.25
NSH10JUL09,0,7.67,24.4,4.05,1.5
NSH10JUL09,0.5,7.45,24.6,4.05,1.5
NSH10JUL09,1,6.98,23.3,4.05,1.5
NSH10JUL09,1.5,5.1,20.9,4.05,1.5
NSH10JUL09,2,5.45,17.7,4.05,1.5
NSH10JUL09,2.5,1.83,13.1,3.76,1.5
NSH10JUL09,3,1.1,10.3,3.76,1.5
NSH10JUL09,3.5,0.46,7.9,3.76,1.5
NSH10JUL09,4,0.44,6.9,3.76,1.5
SSH21JUL09,0,8.3,19.2,3.55,1.75
SSH21JUL09,0.5,8,19.2,3.55,1.75
SSH21JUL09,1,7.09,18.6,3.55,1.75
SSH21JUL09,1.5,6.43,17.6,3.55,1.75
SSH21JUL09,2,0.93,15,3.55,1.75
SSH21JUL09,2.5,1.1,11,3.55,1.75
SSH21JUL09,3,0.55,7.6,3.55,1.75
SSH21JUL09,3.5,0.53,6.4,4.08,1.75
SSH21JUL09,4,0.53,5.3,4.08,1.75
SSH21JUL09,5,0.5,4.6,4.08,1.75
SSH21JUL09,6,0.49,4.5,4.08,1.75
SSH21JUL09,7,0.47,4.5,4.08,1.75
SSH21JUL09,8,0.46,4.6,4.08,1.75
NSH21JUL09,0,7.33,19.9,3.55,1.5
NSH21JUL09,0.5,7.26,19.7,3.55,1.5
NSH21JUL09,1,7.24,19.4,3.55,1.5
NSH21JUL09,1.5,7,18.9,3.55,1.5
NSH21JUL09,2,6.22,18.1,3.55,1.5
NSH21JUL09,2.5,0.79,14.7,3.55,1.5
NSH21JUL09,3,0.33,10.8,3.55,1.5
NSH21JUL09,3.5,0.32,8.9,3.82,1.5
NSH21JUL09,4,0.31,7.2,3.82,1.5
TBH21JUL09,0,7.94,20.7,3.9,1
TBH21JUL09,0.5,7.77,19.9,3.9,1
TBH21JUL09,1,6.87,18,3.9,1
TBH21JUL09,1.5,3.35,15.3,3.9,1
TBH21JUL09,2,0.28,11.3,3.9,1
TBH21JUL09,2.5,0.27,8.2,3.84,1
TBH21JUL09,3,0.25,7.4,3.84,1
TBH21JUL09,3.5,0.23,5.3,3.84,1
TBH21JUL09,4,0.22,4.8,3.84,1
TBH21JUL09,5,0.23,4.9,3.84,1
TBH21JUL09,6,0.22,4.8,3.84,1
CBH21JUL09,0,7.33,20.9,3.44,1
CBH21JUL09,0.5,7.47,20.3,3.44,1
CBH21JUL09,1,6.3,18.5,3.44,1
CBH21JUL09,1.5,4.93,17.5,3.28,1
CBH21JUL09,2,0.32,13.9,3.28,1
MAH20JUL09,0,8.44,19.5,5.12,1
MAH20JUL09,0.5,8.65,19.2,5.12,1
MAH20JUL09,1,8.4,17.5,5.12,1
MAH20JUL09,1.5,6.17,16.1,5.12,1
MAH20JUL09,2,0.63,12.5,5.12,1
MAH20JUL09,2.5,0.62,8.4,5.12,1
MAH20JUL09,3,0.55,6.9,5.12,1
MAH20JUL09,3.5,0.53,5.7,5.53,1
MAH20JUL09,4,0.5,4.8,5.53,1
MAH20JUL09,5,0.46,4.4,5.53,1
MAH20JUL09,6,0.44,4.3,5.53,1
MAH20JUL09,7,0.43,4.4,5.53,1
MAH20JUL09,8,0.41,4.5,5.53,1
MAH20JUL09,9,0.4,4.6,5.53,1
MAH20JUL09,10,0.4,4.6,5.53,1
MAH20JUL09,11,0.4,4.6,5.53,1
MAH20JUL09,12,0.39,4.6,5.53,1
MAH20JUL09,13,0.38,4.6,5.53,1
MAH20JUL09,14,0.38,4.7,5.53,1
MAH20JUL09,15,0.38,4.7,5.53,1
MAH20JUL09,16,0.37,4.7,5.53,1
MAH20JUL09,17,0.36,4.7,5.53,1
MAH20JUL09,18,0.36,4.7,5.53,1
NSH17JUL09,0,5.79,19.5,3.62,1.5
NSH17JUL09,0.5,5.72,19.5,3.62,1.5
NSH17JUL09,1,5.66,19.4,3.62,1.5
NSH17JUL09,1.5,5.52,19.3,3.62,1.5
NSH17JUL09,2,4.25,18.7,3.62,1.5
NSH17JUL09,2.5,2.19,14.3,3.62,1.5
NSH17JUL09,3,0.49,11.3,3.62,1.5
NSH17JUL09,3.5,0.3,9,3.62,1.5
NSH17JUL09,4,0.24,7.5,3.62,1.5
NSH24JUL09,0,7.82,21.8,3.98,1.1
NSH24JUL09,0.5,7.99,21.6,3.98,1.1
NSH24JUL09,1,7.9,21.3,3.98,1.1
NSH24JUL09,1.5,7.24,20.1,3.98,1.1
NSH24JUL09,2,5.67,18.2,3.98,1.1
NSH24JUL09,2.5,1.78,15.6,3.98,1.1
NSH24JUL09,3,0.82,11.5,3.98,1.1
NSH24JUL09,3.5,0.83,9.6,3.91,1.1
NSH24JUL09,4,0.91,7.6,3.91,1.1
TBH27JUL09,0,7.71,21.3,3.29,1.33
TBH27JUL09,0.5,7.15,21.3,3.29,1.33
TBH27JUL09,1,5.21,19.6,3.29,1.33
TBH27JUL09,1.5,4.87,16.9,3.29,1.33
TBH27JUL09,2,0.53,12.2,3.29,1.33
TBH27JUL09,2.5,0.56,8.5,3.29,1.33
TBH27JUL09,3,0.49,6.9,3.29,1.33
TBH27JUL09,3.5,0.48,4.8,3.65,1.33
TBH27JUL09,4,0.47,4.7,3.65,1.33
TBH27JUL09,5,0.46,4.5,3.65,1.33
TBH27JUL09,6,0.46,4.5,3.65,1.33
SSH27JUL09,0,6.91,21.7,3.45,1.75
SSH27JUL09,0.5,6.48,21.3,3.45,1.75
SSH27JUL09,1,4.39,20.8,3.45,1.75
SSH27JUL09,1.5,4.5,18.3,3.45,1.75
SSH27JUL09,2,0.8,15.1,3.45,1.75
SSH27JUL09,2.5,0.64,12.1,3.45,1.75
SSH27JUL09,3,0.4,8.4,3.45,1.75
SSH27JUL09,3.5,0.38,6.8,4.36,1.75
SSH27JUL09,4,0.36,5.7,4.36,1.75
SSH27JUL09,5,0.36,4.8,4.36,1.75
SSH27JUL09,6,0.35,4.6,4.36,1.75
SSH27JUL09,7,0.33,4.5,4.36,1.75
SSH27JUL09,8,0.31,4.5,4.36,1.75
NSH27JUL09,0,6.6,22.2,3.71,1.5
NSH27JUL09,0.5,6.44,21.8,3.71,1.5
NSH27JUL09,1,6.39,21.6,3.71,1.5
NSH27JUL09,1.5,6.46,20.5,3.71,1.5
NSH27JUL09,2,4.3,18.1,3.71,1.5
NSH27JUL09,2.5,1.15,15.2,3.71,1.5
NSH27JUL09,3,0.34,12.1,3.71,1.5
NSH27JUL09,3.5,0.26,9.3,4.12,1.5
NSH27JUL09,4,0.26,7.9,4.12,1.5
CBH27JUL09,0,6.95,22.5,3.13,1.5
CBH27JUL09,0.5,6.9,22.2,3.13,1.5
CBH27JUL09,1,5.22,20.7,3.13,1.5
CBH27JUL09,1.5,1.94,18,3.1,1.5
CBH27JUL09,2,0.25,15.4,3.1,1.5
MAH28JUL09,0,7.83,20.9,5.01,1.5
MAH28JUL09,0.5,7.27,20.9,5.01,1.5
MAH28JUL09,1,7.84,19.5,5.01,1.5
MAH28JUL09,1.5,1.2,15.6,5.01,1.5
MAH28JUL09,2,0.69,10.6,5.01,1.5
MAH28JUL09,2.5,0.68,8.9,5.01,1.5
MAH28JUL09,3,0.7,6.9,5.01,1.5
MAH28JUL09,3.5,0.62,5.6,5.18,1.5
MAH28JUL09,4,0.59,4.9,5.18,1.5
MAH28JUL09,5,0.6,4.4,5.18,1.5
MAH28JUL09,6,0.55,4.3,5.18,1.5
MAH28JUL09,7,0.53,4.4,5.18,1.5
MAH28JUL09,8,0.53,4.5,5.18,1.5
MAH28JUL09,9,0.5,4.5,5.18,1.5
MAH28JUL09,10,0.5,4.6,5.18,1.5
MAH28JUL09,11,0.5,4.6,5.18,1.5
MAH28JUL09,12,0.5,4.6,5.18,1.5
MAH28JUL09,13,0.48,4.6,5.18,1.5
MAH28JUL09,14,0.48,4.6,5.18,1.5
MAH28JUL09,15,0.48,4.6,5.18,1.5
MAH28JUL09,16,0.48,4.6,5.18,1.5
MAH28JUL09,17,0.48,4.6,5.18,1.5
MAH28JUL09,18,0.46,4.8,5.18,1.5
NSH31JUL09,0,8.92,20.5,3.86,1.5
NSH31JUL09,0.5,7.62,20.1,3.86,1.5
NSH31JUL09,1,7.71,20,3.86,1.5
NSH31JUL09,1.5,7.2,20,3.86,1.5
NSH31JUL09,2,5.07,18,3.86,1.5
NSH31JUL09,2.5,0.95,14.1,3.86,1.5
NSH31JUL09,3,0.94,10.5,3.86,1.5
NSH31JUL09,3.5,0.89,9.4,4.11,1.5
NSH31JUL09,4,0.88,8.1,4.11,1.5
TBH03AUG09,0,6.55,20.9,3.63,1.5
TBH03AUG09,0.5,6.88,20,3.63,1.5
TBH03AUG09,1,6.97,18.5,3.63,1.5
TBH03AUG09,1.5,3.44,16.5,3.63,1.5
TBH03AUG09,2,0.66,13,3.63,1.5
TBH03AUG09,2.5,0.37,9.5,3.63,1.5
TBH03AUG09,3,0.33,6.4,3.63,1.5
TBH03AUG09,3.5,0.32,5.4,4.19,1.5
TBH03AUG09,4,0.3,4.8,4.19,1.5
TBH03AUG09,5,0.3,4.6,4.19,1.5
TBH03AUG09,6,0.3,4.6,4.19,1.5
NSH03AUG09,0,7.18,22,3.93,1.25
NSH03AUG09,0.5,7.25,20.6,3.93,1.25
NSH03AUG09,1,7.08,20.3,3.93,1.25
NSH03AUG09,1.5,6.75,19.6,3.93,1.25
NSH03AUG09,2,5.74,18.7,3.93,1.25
NSH03AUG09,2.5,1.93,15.6,3.93,1.25
NSH03AUG09,3,0.6,12.3,3.93,1.25
NSH03AUG09,3.5,0.44,9.7,3.73,1.25
NSH03AUG09,4,0.42,8.4,3.73,1.25
SSH03AUG09,0,8.4,20.4,3.58,1.5
SSH03AUG09,0.5,8.22,20,3.58,1.5
SSH03AUG09,1,6.64,19.3,3.58,1.5
SSH03AUG09,1.5,6.12,18.2,3.58,1.5
SSH03AUG09,2,1.59,16,3.58,1.5
SSH03AUG09,2.5,0.91,11.5,3.58,1.5
SSH03AUG09,3,0.77,8.4,3.58,1.5
SSH03AUG09,3.5,0.79,6.5,4.68,1.5
SSH03AUG09,4,0.7,5.6,4.68,1.5
SSH03AUG09,5,0.66,5,4.68,1.5
SSH03AUG09,6,0.64,4.6,4.68,1.5
SSH03AUG09,7,0.63,4.6,4.68,1.5
CBH03AUG09,0,6.77,21,3.47,1
CBH03AUG09,0.5,6.76,19.6,3.47,1
CBH03AUG09,1,6.93,18.8,3.47,1
CBH03AUG09,1.5,3.64,18,3.25,1
CBH03AUG09,2,0.77,15,3.25,1
MAH03AUG09,0,8.92,18.5,5.26,1
MAH03AUG09,0.5,8.68,18.5,5.26,1
MAH03AUG09,1,8.18,18.2,5.26,1
MAH03AUG09,1.5,3.05,17.1,5.26,1
MAH03AUG09,2,1.21,12,5.26,1
MAH03AUG09,2.5,1.28,10,5.26,1
MAH03AUG09,3,1.37,8.2,5.26,1
MAH03AUG09,3.5,1.08,6.5,5.17,1
MAH03AUG09,4,0.87,5.2,5.17,1
MAH03AUG09,5,0.78,4.4,5.17,1
MAH03AUG09,6,0.74,4.4,5.17,1
MAH03AUG09,7,0.68,4.4,5.17,1
MAH03AUG09,8,0.63,4.4,5.17,1
MAH03AUG09,9,0.63,4.6,5.17,1
MAH03AUG09,10,0.63,4.6,5.17,1
MAH03AUG09,11,0.59,4.6,5.17,1
MAH03AUG09,12,0.59,4.6,5.17,1
MAH03AUG09,13,0.59,4.6,5.17,1
MAH03AUG09,14,0.56,4.6,5.17,1
MAH03AUG09,15,0.56,4.6,5.17,1
MAH03AUG09,16,0.56,4.6,5.17,1
MAH03AUG09,17,0.56,4.6,5.17,1
MAH03AUG09,18,0.56,4.6,5.17,1
NSH06AUG09,0,5.29,20.3,3.46,1.5
NSH06AUG09,0.5,5.2,20.3,3.46,1.5
NSH06AUG09,1,5.1,20.3,3.46,1.5
NSH06AUG09,1.5,5.02,20.3,3.46,1.5
NSH06AUG09,2,4.25,18.8,3.46,1.5
NSH06AUG09,2.5,1.5,15.4,3.46,1.5
NSH06AUG09,3,0.5,12.6,3.46,1.5
NSH06AUG09,3.5,0.23,10,3.41,1.5
NSH06AUG09,4,0.23,8.6,3.41,1.5
NSH11AUG09,0,6.64,26,3.98,1.5
NSH11AUG09,0.5,5.84,25.4,3.98,1.5
NSH11AUG09,1,5.52,22.9,3.98,1.5
NSH11AUG09,1.5,4.78,21.7,3.98,1.5
NSH11AUG09,2,4.47,20,3.98,1.5
NSH11AUG09,2.5,2.96,17,3.98,1.5
NSH11AUG09,3,0.51,13.3,3.98,1.5
NSH11AUG09,3.5,0.27,10.3,3.38,1.5
NSH11AUG09,4,0.27,8.6,3.38,1.5
NSH14AUG09,0,5.4,28,4.13,1.5
NSH14AUG09,0.5,5.75,25.6,4.13,1.5
NSH14AUG09,1,5.7,24,4.13,1.5
NSH14AUG09,1.5,4.21,22.3,4.13,1.5
NSH14AUG09,2,3.83,20,4.13,1.5
NSH14AUG09,2.5,2.97,15.6,4.13,1.5
NSH14AUG09,3,0.7,13,4.13,1.5
NSH14AUG09,3.5,0.31,10,4.18,1.5
NSH14AUG09,4,0.2,8.7,4.18,1.5
MAH11AUG09,0,6.21,27.6,4.8,1
MAH11AUG09,0.5,6.96,23.3,4.8,1
MAH11AUG09,1,6.03,21,4.8,1
MAH11AUG09,1.5,3.36,17.5,4.8,1
MAH11AUG09,2,0.78,13,4.8,1
MAH11AUG09,2.5,0.26,9.6,4.8,1
MAH11AUG09,3,0.17,7,4.8,1
MAH11AUG09,3.5,0.15,6.3,4.81,1
MAH11AUG09,4,0.15,5.4,4.81,1
MAH11AUG09,5,0.13,4.6,4.81,1
MAH11AUG09,6,0.13,4.4,4.81,1
MAH11AUG09,7,0.12,4.4,4.81,1
MAH11AUG09,8,0.1,4.4,4.81,1
MAH11AUG09,9,0.1,4.5,4.81,1
MAH11AUG09,10,0.1,4.6,4.81,1
MAH11AUG09,11,0.1,4.6,4.81,1
MAH11AUG09,12,0.1,4.6,4.81,1
